320,EOS53oserLD4ptmR9wRM7eKjFWT5EQL3pGLVfNf8DwL1ZNYCvLdrD,ge4domygenes,3726.7334,1858.3667,1858.3667,10.0000,3726.7334
321,EOS5doeMJXz5L7sb1kS3rST5N2ZFRqiZnhZ6eFyVeavcefczh2hns,ge4donagenes,189.5890,89.7945,89.7945,10.0000,189.5890
322,EOS5baWjxGaKbhcRXpoX6hVyBc5hPBN4kwAmtXc4LnVx5VoVR1Hye,ge4donygenes,7.6773,2.8386,2.8387,2.0000,7.6773
323,EOS8ZLRfPXuohRdRZN3qhfcqEMwCxHyCn9KbHG9sTwMHzPZ5bDf97,ge4dqmigenes,124.0575,57.0287,57.0288,10.0000,124.0575
324,EOS6VvYhPrwZfRkAL4vL4k4zSphBRB9mrF9bwjBQatpn92Ud7ajBP,ge4dsmygenes,92.0383,41.0191,41.0192,10.0000,92.0383
325,EOS76w3whV6ZAVYYXYdphdQh6HRt3mC6BatrCPWvg5pkmJSgewJgt,ge4tanqgenes,2039.0821,1014.5410,1014.5411,10.0000,2039.0821
326,EOS79bYqgG1CYWCfMu4JREtg3tYLcBQRmLPNBwtqKJH3cgLbkEK7s,ge4tcnqgenes,50.7878,20.3939,20.3939,10.0000,50.7878
327,EOS791dzcr9Pkag2ymeqiKkpTzCo6V71zzRmmtVH971trCMCpkawv,ge4tcnygenes,144.6992,67.3496,67.3496,10.0000,144.6992
328,EOS7UKWW3VqTieX1ufGsWrKsSiyQPynqUY5crK5jr9FTAp34r4fnZ,ge4temagenes,184.4060,87.2030,87.2030,10.0000,184.4060
329,EOS4uToDNyKFkEQkoiRB8Gno4dXD7izT8cNJUEnVDaamHfV4XsWDj,ge4temqgenes,29.0121,9.5060,9.5061,10.0000,29.0121
330,EOS7fSa7DRyrWGPD3aFQ8HWexSz68uKt5J9M3vuq6tPCSkfrwYqwb,ge4teoagenes,1040.3344,515.1672,515.1672,10.0000,1040.3344
331,EOS5vo6zg1LPoH57BctYz9UN55A36DRWhWWMTd9GrUG34HT2VGroW,ge4teoigenes,2000.0809,995.0404,995.0405,10.0000,2000.0809
332,EOS8fyD5V24JdttENwE2HNT86GJ2zk7bb5H7P7TLMnnPFwZ96CVEM,ge4timygenes,223.9576,106.9788,106.9788,10.0000,223.9576
333,EOS5vVPNm3fgwcnKtnx9pRx4N1BWgcEbQgqopqVmsMJx2fKN6SJ1z,ge4tkmagenes,3067.9450,1528.9725,1528.9725,10.0000,3067.9450
334,EOS69bSBJAXBeJKazNbxeL4Ggf1c8MGYp9sh8TTxsZxXNUqY31tdB,ge4tknigenes,613.5891,301.7945,301.7946,10.0000,613.5891
335,EOS6P264oqD2gJgnJvstUqDKfFubHYKnKvi84B2vRzwUV1ahPYXqV,ge4tkoigenes,995.4994,492.7497,492.7497,10.0000,995.4994
336,EOS7zumyc1pAAKxqrPmwipP5kcLZEQYMCSAHiTm3ofqAxRMBceXrM,ge4tmnagenes,5729.7070,2859.8535,2859.8535,10.0000,5729.7070
337,EOS8RwWsbfAagoXcDS5Ykdug6hAqC9z2Ji3UWi4pki8xj8hcwENqP,ge4tmnygenes,17.1948,3.5974,3.5974,10.0000,17.1948
338,EOS7CHwXUxS85Q3hf7njYh5hzvrByS7WCLS4ibN4g1Ti9hdjtDLFn,ge4tomagenes,5000.0001,2495.0000,2495.0001,10.0000,5000.0001
339,EOS5NK57QbvaGFa3cwQJ5uT2axKsYrC1SLGAJchVsEHZ1kLrpUNcM,ge4tomqgenes,283.3077,136.6538,136.6539,10.0000,283.3077
340,EOS4ubkDincZowVsnH13ftpx5P5M1B5LwHWPQrNUox4SVkChGauSv,ge4tonagenes,1091.4992,540.7496,540.7496,10.0000,1091.4992
341,EOS65Yd42b8kh4Z9BX4fzSVDvh4WwrWFPbpP8sXFrSdrW7Wod6jbC,ge4tonigenes,72.3354,31.1677,31.1677,10.0000,72.3354
342,EOS5JtLFgVAMfFEZKpEygK3ZUG2h2CrRkEFNZyQjBHftMz6y5SWxX,ge4tonqgenes,1.1373,0.5186,0.5187,0.1000,1.1373
343,EOS8hRCvaXiaSgMks7aoSVvMSdkqnQPanS9tj7K6V6wzwgSxL6ECu,ge4tonygenes,697.6710,343.8355,343.8355,10.0000,697.6710
344,EOS5PPGzFBbxdppYXaX9RCgoLcPa21ZPH996xCUCMwFuC9KquNjYf,ge4tooigenes,113.7831,51.8915,51.8916,10.0000,113.7831
345,EOS5cAjzZ3GLCd76PwMF9wzyZb9gJzLxfyAYGC7auGesxZAfGBaCk,ge4tqmqgenes,306.7945,148.3972,148.3973,10.0000,306.7945
346,EOS7wLkpbvLpiej1ge1sEhhUjxRNMi21vMRADT2u5o9aQfYt3igvr,ge4tqnygenes,95.1002,42.5501,42.5501,10.0000,95.1002
347,EOS766AZnqc1kHpTiwWakY7K25DYMt1nF8t9Gd1Nt8VH4rurWy1wj,ge4tqoagenes,38181.3345,19085.6672,19085.6673,10.0000,38181.3345
348,EOS66T4ZzLevBd73FPUdFEW71bmXTcEFW3bc6ZUwBTa617yw9quBW,ge4tsnagenes,17342.4665,8666.2332,8666.2333,10.0000,17342.4665
349,EOS6rMVX8pzniwEFxgRSgsDncQE8nxxWwFZFG3WZuZf8ViV81JXDr,ge4tsnqgenes,40000.0000,19995.0000,19995.0000,10.0000,40000.0000
350,EOS4zrMtxdAp6Qtq9QpFaXk1u1fzT2BGWxt6sJDKb9M3D5xxXwAZs,ge4tsoigenes,6.1359,2.0679,2.0680,2.0000,6.1359
351,EOS5EmNUXbazbJrzGGD8wsWMBDCkWZEanDGbFyUj3TnnUPHcMjjrq,giydanagenes,611.0890,300.5445,300.5445,10.0000,611.0890
352,EOS7BLFZ5KqBz7uS7L4ARTdxUAX5zzHArXwJ3cA9t32LeESTp1p1j,giydanqgenes,2023.3045,1006.6522,1006.6523,10.0000,2023.3045
353,EOS8bTEXb36DA73avwgwSb1p3tj7KrASm7mpgEgiYR11rdLpfduaw,giydanygenes,117.3300,53.6650,53.6650,10.0000,117.3300
354,EOS8QmmYde6TJ5LqzyBc77TpYxLDnA6AmVy7Nknc8ajUXzGXEqe6L,giydcmigenes,18.3589,4.1794,4.1795,10.0000,18.3589
355,EOS7GHD83AWVfEc6izDvrz2rqAvNbef2vxqTzpDJbsfDJvodDw7bF,giydcmygenes,153.3972,71.6986,71.6986,10.0000,153.3972
356,EOS7uNEumGtA8DgEhHW95sQ21bNMUZZd3mXcE1pHkg87ySBRwT1tD,giydcoigenes,1408.2338,699.1169,699.1169,10.0000,1408.2338
357,EOS7MNXgiLfEG6V45iSyB6Qj727bqaxiH1eMF5LAccdkVuhdefh1i,giydemagenes,4443.8998,2216.9499,2216.9499,10.0000,4443.8998
358,EOS8AXiPvQ8cyPbsyxmvjMXab5Zi8KeTjUNo2GRab98vETMymwoaW,giydenygenes,306.6905,148.3452,148.3453,10.0000,306.6905
359,EOS78hwqPpFKTm7U4wiZMKz1H1eZS76o6EXBiin8qDcCfmmq77u7Z,giydgmagenes,200.0000,95.0000,95.0000,10.0000,200.0000
360,EOS8ZPNBukUdfRaozbC6fq7LfLqSRsugekHpNbDUJgyciraKtLJBh,giydgmigenes,7.3289,2.6644,2.6645,2.0000,7.3289
361,EOS7aPct2bSCHy2iMtcoUa1TUMcpx3h3aeGfUvSd8J2WoAeKLSFkT,giydgmygenes,150.3293,70.1646,70.1647,10.0000,150.3293
362,EOS79TzBR4JSWzNSnquG64TYVpdtTosJi7yeb7DxAwb4nibT5wBL7,giydgnqgenes,3867.8235,1928.9117,1928.9118,10.0000,3867.8235
363,EOS64tTtuhpWpYeYiYgWK7Mk9svnChFQZynJeUa4bbN78yqeFHaz7,giydgnygenes,451.1524,220.5762,220.5762,10.0000,451.1524
364,EOS5SM2p2WMHMA89UdA1CpLv7WCRaS7tKcZ7MbgV3w42UwEVCU2hJ,giydgoagenes,56.7945,23.3972,23.3973,10.0000,56.7945
365,EOS7D9bapLKaZACjhXpXt59GAS74fXpHhjgpppW8ZWYJMj1t37LEa,giydgoigenes,276.3802,133.1901,133.1901,10.0000,276.3802
366,EOS8cQZkF54uY2AL6Xb7qyBkb4ZyPiqAwugHhY6gPJnRoHpPkPChS,giydimigenes,241.5177,115.7588,115.7589,10.0000,241.5177
367,EOS6vj9tZzNZFZCd5fKbGJdMUQ1G7UuzuJUsKjftkfnGVAGyh6K5N,giydinigenes,911.1797,450.5898,450.5899,10.0000,911.1797
368,EOS5yqX4oXFAysEiak1tj6CHNm7Y5HJtRUPqeDt9u3RmNRFnnLySo,giydkmqgenes,506.9000,248.4500,248.4500,10.0000,506.9000
369,EOS794sRLXaW5B61Eb56DGhkCYMt815nJ67WuTTrxcYvtK9QrLVEJ,giydknqgenes,651.3985,320.6992,320.6993,10.0000,651.3985
370,EOS6PwrBbfvQwqykxcdzgnP45DiHEks7RUdGggJg1tjvZ64XdNScd,giydknygenes,40000.0000,19995.0000,19995.0000,10.0000,40000.0000
371,EOS7985yVbbCLBfgay9Z6X1aJkFYnUaX7a4tFq6pjpQPZMFkm7JSD,giydmmagenes,430.3262,210.1631,210.1631,10.0000,430.3262
372,EOS7wGksKQWv6hh7R4W5sAuJNtDi4RLf4o58JvMDd9ENJSfE7HpxD,giydmnagenes,65.1928,27.5964,27.5964,10.0000,65.1928
373,EOS6tFUoLDz7EyuEXPHQkMC4mjS53qQZAHatuCJz9MdsR4pFTcYuS,giydomigenes,6.1359,2.0679,2.0680,2.0000,6.1359
374,EOS5v2Z4qQ1eokoUhrrxkNdapdogE3Zk1DxR4eShmTCpWgifhpXhA,giydomygenes,1438.4051,714.2025,714.2026,10.0000,1438.4051
375,EOS7tzWvSRsr2c29z89at89w1XMNMpo7DpTrGM6SZYGeinkNGxKjj,giydqnagenes,1.6054,0.7527,0.7527,0.1000,1.6054
376,EOS8ZDudWLfALUwAHp2bCxrjMbZp7DrF1EyYGsjoBZLBBooLmmVyB,giydqnigenes,4.7084,1.3542,1.3542,2.0000,4.7084
377,EOS65wTRzgBtchB6uyfX3E1risRqrMoDaTbVZgTBfLhWpAjQQKN9Q,giydqoagenes,101.4284,45.7142,45.7142,10.0000,101.4284
378,EOS6YKdnLFtqMdQ9DusS9HmxueZX9uN51k6eqLSW5KEKc5CBBC3v2,giydsmygenes,10000.0699,4995.0349,4995.0350,10.0000,10000.0699
379,EOS7T4GBmQaz244khj7uCzri5K4qNx9xGDk9dy7qzgzETLyheWJC1,giytamqgenes,6135.8899,3062.9449,3062.9450,10.0000,6135.8899
380,EOS5ofAFEXJXPyQExW6HWw7dAix3eezfv9FqDyEdaUK4xBcrwvvrV,giytcnygenes,9415.5178,4702.7589,4702.7589,10.0000,9415.5178
381,EOS5gErjThNerLDSFwmRKCR84YwKv3iRnPqfbmC9BtZN2DBCAoTsr,giytcoagenes,22.7062,6.3531,6.3531,10.0000,22.7062
382,EOS86gSRb81fLhsseoQG1qZP9yXjYD83Wiy5Y59PVce6rcy4sEPtx,giytemqgenes,82.8345,36.4172,36.4173,10.0000,82.8345
383,EOS8ax6SNBQnt2x4Rdb2LUfvVHsDhXFVqWq9Swr1ts1hhxsahZeNt,giyteoigenes,964.5566,477.2783,477.2783,10.0000,964.5566
384,EOS8EBhyasvWEiEysUoVggC4dWBKeGFG4rfoFujjCtLVyVvBacS1a,giytgmagenes,266.2152,128.1076,128.1076,10.0000,266.2152
385,EOS76sVqJ6TG8qtejbv7zqPGvzv9vVrYZQh5ZrmzWQFRiX4HMz74v,giytgmygenes,736.3536,363.1768,363.1768,10.0000,736.3536
386,EOS7T9QHFYtJxRVcAowcRvKmyLxZjLPUbg1KNFaM6hS5Af9ULH2z6,giytgnigenes,6399.6530,3194.8265,3194.8265,10.0000,6399.6530
387,EOS5rsruV5jv3yrnZ9PcCiLiMviJz5vi9B49BZcJfVQmmYTxQzpau,giytgoagenes,2532.7934,1261.3967,1261.3967,10.0000,2532.7934
388,EOS5dhbYVjVGZC9em1RhRa3mM9gogqrLR2SSjZw3dufee2n11nMWS,giytimagenes,306.7945,148.3972,148.3973,10.0000,306.7945
389,EOS4yZi7ioAY3Uo7svVVqoSdGDzf4zYVKJnuJKfdBck1oTdnsaSRp,giytinagenes,504.7623,247.3811,247.3812,10.0000,504.7623
390,EOS8aoiqRPuk4tFQYBDoihXYmT2mY5KKEwFwCDLUavP6tDE3HozGp,giytioigenes,26.1362,8.0681,8.0681,10.0000,26.1362
391,EOS7TwexgoekYcE65EkP3FhZjbpnuP5dXeZsRMoZkFVoGNot3LMkH,giytmmagenes,1503.6913,746.8456,746.8457,10.0000,1503.6913
392,EOS7YwsefnMUJVwkgfjg87KrifT7LUJWkXi9pbwKj66jGb9tqufxP,giytmmigenes,1140.0756,565.0378,565.0378,10.0000,1140.0756
393,EOS7ueArLnzqjN7h498LwKc8MKqdaV7eEth1rpSjHN6y1azhU6X9i,giytmnygenes,675.5569,332.7784,332.7785,10.0000,675.5569
394,EOS5HrBmv4Jmru9v2RhyTTys4NwbUJfFzh82PBwvhm5PCehDkCpdy,giytonygenes,5500.7040,2745.3520,2745.3520,10.0000,5500.7040
395,EOS5b9kHtaqy8Lb9DztwU8dq94FDtZzfzzVG5qu6QWKg6ABUZ3Vxi,giytqmagenes,29.7752,9.8876,9.8876,10.0000,29.7752
396,EOS7fMCs1watzqMMbL2wdvCi5XUdm4vVNLmaL62zQzrvjiogcdeRs,giytqmygenes,100.0100,45.0050,45.0050,10.0000,100.0100
397,EOS6wAdLJPUuDShuHEcQ7X7tQdEGS3qizygrARJuii1d7bVpVtZ7S,giytsnagenes,322.0342,156.0171,156.0171,10.0000,322.0342
398,EOS58God6j5ZFKMV6atwn8pyHiWmbgfVCVQzD9D4Fh7gjn8WEQkkk,giytsoagenes,34.3287,12.1643,12.1644,10.0000,34.3287
399,EOS5VZmFcFzkXASnHGiYNKcycbpYmw4SPqq7SZYHGMcoUWt4ZfGRF,gizdamqgenes,3.7270,0.8635,0.8635,2.0000,3.7270
400,EOS53oNM8VUGQK2AatpuLPPSbJVZE3qEnL7fT9XauAwgjNxcn8qad,gizdaoigenes,1567.9450,778.9725,778.9725,10.0000,1567.9450
401,EOS6rhn41CfEPN19m3pQpF428zp75usokTXh3y7bu7FWSJMJbMmZR,gizdcmagenes,45.1732,17.5866,17.5866,10.0000,45.1732
402,EOS64nLSPWWpMX4WeaPCzWnksTeorzpyRn4Gzeg2ttYX3XPfgYz8A,gizdcnigenes,47.3223,18.6611,18.6612,10.0000,47.3223
403,EOS7WVBwo3CYoPXuj3w8x7nMJJUyfqYTHB1vp9NH5Hp6itDNe8YJc,gizdcoigenes,101.4969,45.7484,45.7485,10.0000,101.4969
404,EOS7EWGuhchNfoucBpb7oi7XDZDBACTgi2HebPKkiWvRznLhSCvTt,gizdemqgenes,2.1217,1.0108,1.0109,0.1000,2.1217
405,EOS5K3YxepTVWq3x8bNhNwuGJc29BWShbY323vf7jc1Qj2LiPuGgS,gizdenqgenes,1000.0000,495.0000,495.0000,10.0000,1000.0000
406,EOS8izMPec8f5QsMhZ9KgRQv9dNBsxBSdbFQMghCy7m2A4enDt6i2,gizdenygenes,10.0089,4.0044,4.0045,2.0000,10.0089
407,EOS8VPZwTHZRxK4JWG8BeP9aMrQ2KEtRHGi9AXa3cb6KWxPBvkuCi,gizdgnagenes,4187.2609,2088.6304,2088.6305,10.0000,4187.2609
408,EOS7iBvwgvQMMeSeEVGe1ixFbsW6NqW7SekuvRA3Gn1hJYfQSTZEM,gizdinagenes,900.3835,445.1917,445.1918,10.0000,900.3835
409,EOS81bXAHrRUuFMZJckCFbab9v57mpQMwiUmPUpRUpkcVJCotgDPy,gizdinigenes,4.1418,1.0709,1.0709,2.0000,4.1418
410,EOS5rN4U9fT8oeZbW31pmtPsbr23dbs96SA5xXgcBXS52f2f9txA4,gizdkmqgenes,7.3724,2.6862,2.6862,2.0000,7.3724
411,EOS4v7AnKnYRm4ej7qPeHLe3b8qxup8FZM4C8QoAwcwvLKimRMmnH,gizdkmygenes,3.3158,0.6579,0.6579,2.0000,3.3158
412,EOS5N6JBoRxWjjbqFaJVtBJYkbVTdWoJsymqYhVVMGvdVm3mwys3H,gizdknqgenes,704.9997,347.4998,347.4999,10.0000,704.9997
413,EOS5JcTrTup5SsjzQgoG3ECyRo5jfoW1iZxmYVCzRuRk5q8MHWuym,gizdmoagenes,153.3972,71.6986,71.6986,10.0000,153.3972
414,EOS84xk6PChMbufLtvPUaFR6fhmkcYRrqAHK1noEQ7d3ersokjPuh,gizdonagenes,8.9796,3.4898,3.4898,2.0000,8.9796
415,EOS6eUWgmFYA8yXw1ehs9dh7z29S5qSAjN6skYRowvQ6TiFrEGXKZ,gizdonqgenes,4228.8895,2109.4447,2109.4448,10.0000,4228.8895
416,EOS8UmvnjCyreVpVVpSKKiutZfyA1VJn4DY7aisJtpasnMjNsVUz2,gizdonygenes,233.3105,111.6552,111.6553,10.0000,233.3105
417,EOS5mShmkRecYuMQNGnW2nNcVigb117LH8kBCk23BBYN8mPFA1eao,gizdooagenes,700.0000,345.0000,345.0000,10.0000,700.0000
418,EOS8BfEjZ7XenTcN2S1b8RpeTM93FDQ8gqxe4xJzNdQDepuL4w1N2,gizdqmqgenes,23006.5193,11498.2596,11498.2597,10.0000,23006.5193
419,EOS7FE4VM5ggafHm1RfUJ41GVBY6vU2vSszXMJcs7eB49rxVXW5Jf,gizdqoagenes,40000.0000,19995.0000,19995.0000,10.0000,40000.0000
420,EOS68ucjRoUaEqVqbakXpba7xspQEJbNCtjcWH5o8Mj7DHoxSbSbx,gizdsmqgenes,2.3068,1.1034,1.1034,0.1000,2.3068
421,EOS5dtcsv5r5fVPJFY7URg1A7hzbmfpwpgV2w7D1UpozNweXeAfsd,gizdsnqgenes,153.3972,71.6986,71.6986,10.0000,153.3972
422,EOS8343F4nap3jFPHdZksRgreuJPna9ESa9un4SYxpnyshcZw4wng,gizdsoagenes,2.6461,1.2730,1.2731,0.1000,2.6461
423,EOS7fKyAwHcxdkPvPUTjGJo3fJgfeF9bzm761s3HA4g1vTkNbeH36,giztanqgenes,1349.8958,669.9479,669.9479,10.0000,1349.8958
424,EOS8VNGDyvEDqAfE1ndpX3sWShUASqHdrPeyY4AvpC7HnWgzUoNs3,giztaoigenes,500.1685,245.0842,245.0843,10.0000,500.1685
425,EOS567sK5uyeLwTgLeuJVYT9ibN8ndH5bLTrDCSrmDihS2k25VSQC,giztcmagenes,483.7057,236.8528,236.8529,10.0000,483.7057
426,EOS7qT8BKsAD1YexMg13xStmCb8cPo4idYJTjUjpuTA6NTc8LdZzM,giztcmigenes,434.0246,212.0123,212.0123,10.0000,434.0246
427,EOS6hQDP3tiHFCxZNELar411abdjKGLndVVKvQSngBbTk9vbtJfYY,giztcnqgenes,162.4973,76.2486,76.2487,10.0000,162.4973
428,EOS8KFZmmbfBZEw42TCotmxyK7GLVgZMvKoQN7bu9Q7M5UNdQG6mm,giztemagenes,2146.8119,1068.4059,1068.4060,10.0000,2146.8119
429,EOS5FgDSRNxfUf6uEj8ZqTLF4SRDFwX9R3sKxjiXe8v7RzksdyaHE,giztemqgenes,200.0000,95.0000,95.0000,10.0000,200.0000
430,EOS7f1LW7ngbpAm5gywK29KDjTfPSBFdiKTFFfxR1eLFReDKgm7Ke,gizteoigenes,2.5733,1.2366,1.2367,0.1000,2.5733
431,EOS6Lwmrpk3igJrXDN22mfasbGU14G4Zr5yHiAuMregmTfqqQ1m51,giztgmigenes,4034.0937,2012.0468,2012.0469,10.0000,4034.0937
432,EOS65YsSEhQCkJmgDqWZBQsA2SCb9y7XNdJ9bUo3pZUGfjXNsbGrU,giztgmygenes,10656.7161,5323.3580,5323.3581,10.0000,10656.7161
433,EOS76bNPMKzC65XsfBCKGxs2zCnDLnzrRsgWNTLFGbpPHrhae5Jx5,giztgnagenes,3.3555,0.6777,0.6778,2.0000,3.3555
434,EOS8MJn875YpK6vjZDNygQj7NBSjz1JAYtQNvyipSd7TLXCmcVqJR,giztimigenes,9074.4294,4532.2147,4532.2147,10.0000,9074.4294
435,EOS7JidEgPMumZzgMSU9pUjB7P6bdd8s6LhrBLMcMWTaqrjXKAkYg,giztinigenes,4576.7603,2283.3801,2283.3802,10.0000,4576.7603
436,EOS5Bg5zJ2QKaBzGdreSMoN5Fbj2uGqza48MX6PJiQUWDsAjre6Gw,giztioagenes,24.5436,7.2718,7.2718,10.0000,24.5436
437,EOS5pMKLcsd6UyEJdgNidrSjkNsqCzPVKVXKYfPNMG7mDwhf7Ndyv,giztknigenes,304.7945,147.3972,147.3973,10.0000,304.7945
438,EOS86DJSekD3Z2MoBFLrFxjVN11tcDPvJBeYVz5vqWtv3iNUA4V7p,giztonagenes,2653.7724,1321.8862,1321.8862,10.0000,2653.7724
439,EOS6wT3dtN4JsjZttGn3kjBRjY86HLbn145KbQroREV8BTSTp1yc5,giztooagenes,3000.0000,1495.0000,1495.0000,10.0000,3000.0000
440,EOS7pEnLdrDGcrXBiYy6UieZExUoHZiz175wj2Rbkdu52AgrLTTh1,giztqmygenes,8.0000,3.0000,3.0000,2.0000,8.0000
441,EOS5WpfW7v3c1f4ragiJt2vdXBGxhKd97mz3Bvz4rrKQ8P2m2PG1R,giztsnqgenes,306.7945,148.3972,148.3973,10.0000,306.7945
442,EOS5QAB3cK9yV9vvC2hHJyQ5cmZG2grvS7C4CkLB9SZi7VPkvEhjC,giztsnygenes,3.0705,0.5352,0.5353,2.0000,3.0705
443,EOS83Kw4cD1zanoiAb1jvRU8xPcFzp3n5zMwRbfbDZ7DVkGGzkjFj,gi2damagenes,128.8537,59.4268,59.4269,10.0000,128.8537
444,EOS6SL6TNW36TxXERactYKawN57RgTwxfonfmfbC7cMjEELR2cM1i,gi2damygenes,5.4303,1.7151,1.7152,2.0000,5.4303
445,EOS563sp59HUCzBZLu9mBnR39r7KaNFQBknDEq1ZqEa8Ly99Nz4nD,gi2daoigenes,460.1917,225.0958,225.0959,10.0000,460.1917
446,EOS7tk9kNjXCsvKBYx3RFZoTpyKCmv4JW7NUPNpKuApicAwUp2d93,gi2dcnagenes,70.1726,30.0863,30.0863,10.0000,70.1726
447,EOS7yum9Li2bnNpdeySov8Hrzmp4fNkihGKuTJwzqJsDJsS3qhYFK,gi2dcoigenes,100.8365,45.4182,45.4183,10.0000,100.8365
448,EOS6v3JysNvXULaNFYopZ92NbVZ7XXkRakhtWmApsAZrS3KHgqcT2,gi2denagenes,18347.6698,9168.8349,9168.8349,10.0000,18347.6698
449,EOS5a7Qm8FVfPS54imavAP817tieqXMHi9Hd1WFbaqSzf6tNr7Xyq,gi2denigenes,76.6982,33.3491,33.3491,10.0000,76.6982
450,EOS6Sb3JpGABHSYAw1X8fkaY94PPbvuZw2Gojsxx9U1vbDipzMKFw,gi2deoigenes,12900.7086,6445.3543,6445.3543,10.0000,12900.7086
451,EOS6ksmZrB4s28AtmYJ43oMUVD7iC7Fi8swA6F3SUPmnTbAP4EzZu,gi2dgnagenes,30.6794,10.3397,10.3397,10.0000,30.6794
452,EOS5367AJ6SwEnesRFd8pvwSj8NMM5D6THGQBPnf8QJAEbKwGQFDB,gi2dgnygenes,215.2856,102.6428,102.6428,10.0000,215.2856
453,EOS6S9xqg6iD3w7w2KyxvRu482inSJ7s8aktoaruH4NacJfhUFmxs,gi2dgoagenes,9.2038,3.6019,3.6019,2.0000,9.2038
454,EOS4tyNgi7dsq4UFQ7UsMTBKT9jnnFQgic3YunuvpEH7wCpEk8oZz,gi2dgoigenes,80.9499,35.4749,35.4750,10.0000,80.9499
455,EOS5utshLoW8yJxyW1dXCTUAWyF1EwsDuffm7XM2mzswdf8txhYeN,gi2dinygenes,34.1406,12.0703,12.0703,10.0000,34.1406
456,EOS6rqE47n93cva8DNHqryeMgaRSt1pNevf4WfnRCQAyMhupiZBc9,gi2dkmigenes,535.3319,262.6659,262.6660,10.0000,535.3319
457,EOS7t9qMDEXtY1eeGEfLDmAe6E6KTT4bseR9g2RV5mvBNLh4Di5TP,gi2dknqgenes,500.9703,245.4851,245.4852,10.0000,500.9703
458,EOS5MRomGTg58fYHEQfGWfbUsSn3GyuPQtJ5GnpFpWFmozDqJegUy,gi2dkoigenes,30.6794,10.3397,10.3397,10.0000,30.6794
459,EOS5LcpCbYUP2pJXfGbi177zhHkBXTDJaRuvcHr3fGw5unzLbKBy7,gi2dmmagenes,14250.8002,7120.4001,7120.4001,10.0000,14250.8002
460,EOS57FC5U9eX3uZhsTAS2KbwiJmHVHriryDnXm8N1tAxnxDNaNKS3,gi2dmmygenes,10004.6744,4997.3372,4997.3372,10.0000,10004.6744
461,EOS7Hirao1MFTiJrqNotZ2TkKKWTnuZbSPzg17v34SZarKnss5idg,gi2donagenes,283.0099,136.5049,136.5050,10.0000,283.0099
462,EOS6fN5jPZd8quZEGS91dCLzy58qgrqA2js4eGwuitved8jzQj5ju,gi2donygenes,12578.5744,6284.2872,6284.2872,10.0000,12578.5744
463,EOS6U16eW7BoCfVJbNqVnRoXqTeJo2xrQnrCn4kndPeZyHeEXXB4A,gi2dooigenes,499.5611,244.7805,244.7806,10.0000,499.5611
464,EOS7jZ899rrtkNLg2Ta2YuyQVhjMU9V7KK7wtAQgN6WDK9QgWS9xH,gi2dqnigenes,1.7973,0.8486,0.8487,0.1000,1.7973
465,EOS5DRoSYhJ5y4JsHE9u8AoCTphuiT5M8gSu8iuYcDtr2JUzrzfAw,gi2dsnigenes,233.4931,111.7465,111.7466,10.0000,233.4931
466,EOS5W9fHxLuTkUstcFw9axeXJYNGruAKcxPTrxnPQ51RA2Jtodkce,gi2dsnqgenes,4406.8797,2198.4398,2198.4399,10.0000,4406.8797
467,EOS5doGGYtRHnKtkg2GAN2H4Cbw23z7kekVszRyX27JhTQbAXoho7,gi2tamagenes,40.0000,15.0000,15.0000,10.0000,40.0000
468,EOS5cKfvAuRD3AfWtd6b9VdYpY8jS8NYiLJjQ5cxbBxHxGws369c9,gi2tamigenes,40000.0000,19995.0000,19995.0000,10.0000,40000.0000
469,EOS5W4kpHDUHtahFbW2Z3b45FxviDtpPHbubtBRdGz6mM4hn8auYj,gi2tcoagenes,24.5436,7.2718,7.2718,10.0000,24.5436
470,EOS6fVqxd5LHgyfCFZ9NdXhaz8xqm26eKMX7z8fzvaJo1vJTsRwDE,gi2tcoigenes,1096.3000,543.1500,543.1500,10.0000,1096.3000
471,EOS71QmWN5b8PLP8sd5yBxkvnUk7YbjsFZQsHDeQhFrsGwK5GgQZt,gi2temigenes,3.0971,0.5485,0.5486,2.0000,3.0971
472,EOS5vwutz94bSMuJLJdjVrAXaj3h96k7kY77BVqYZJSbodQL3vyyj,gi2temqgenes,17.9001,3.9500,3.9501,10.0000,17.9001
473,EOS6bP8QhpSBX2q4nzpYsQFqmiB8P66G46ChnVEvGhhWJ1rZFvVFV,gi2tenagenes,25.9325,7.9662,7.9663,10.0000,25.9325
474,EOS557XQm3HdH56qsaAHU1fyQoLDhTMXsvMw7bmAZew8HsCW1EFSG,gi2tenqgenes,162.6011,76.3005,76.3006,10.0000,162.6011
475,EOS89LG3zi8DSsWsU3du4pwKwAxfdLxF4aha5RujCA41FTirxehFS,gi2tgmagenes,2.1359,1.0179,1.0180,0.1000,2.1359
476,EOS6cfJC5FW35hFGdZtQhRxWwaXFkTMSePth8QxGhp52we8S1G2Q7,gi2tgnygenes,30.6795,10.3397,10.3398,10.0000,30.6795
477,EOS5SS4JWdjvnwDLUU3XAUwuDe8rqtwvZmqdnSvhhSV5kspWWLBNQ,gi2timagenes,6.7945,2.3972,2.3973,2.0000,6.7945
478,EOS7T8vQ7zEs3fzZQt35MJ2XgVyFsLt9gmLnRNyb2DLvCDyRvThk3,gi2timqgenes,40000.0000,19995.0000,19995.0000,10.0000,40000.0000
